img_no 	 min_val 	max_val 	 ang_x 	 ang_y 	 ang_z 
5662 	 -0.000348 	 1.332840 	 1.210804 	 -0.767038 	 2.205381 
5663 	 -0.000235 	 1.517273 	 3.111009 	 0.979503 	 -2.245646 
5664 	 -0.000689 	 1.151227 	 0.361090 	 -0.228461 	 -1.569661 
5665 	 -0.000145 	 1.233055 	 -0.751576 	 0.679391 	 -0.191998 
5666 	 -0.000351 	 1.294940 	 1.903309 	 -0.011010 	 0.671456 
5667 	 -0.000464 	 1.135762 	 1.279903 	 1.338518 	 -2.702062 
5668 	 -0.000280 	 1.378068 	 -3.005558 	 0.603712 	 0.873243 
5669 	 -0.000329 	 1.275111 	 -1.177146 	 -0.795636 	 -1.762779 
5670 	 -0.000373 	 1.476420 	 -1.542867 	 -0.088855 	 2.256657 
5671 	 -0.000506 	 1.438107 	 -2.231794 	 0.380650 	 2.851542 
5672 	 -0.000223 	 1.172474 	 -1.033779 	 -0.021300 	 -2.506347 
5673 	 -0.000387 	 1.251303 	 0.492118 	 -0.082838 	 -2.535994 
5674 	 -0.000289 	 1.114198 	 -1.911839 	 0.513112 	 0.324889 
5675 	 -0.000348 	 1.383080 	 1.331475 	 -0.682073 	 2.012276 
5676 	 -0.000167 	 1.237602 	 1.777372 	 -0.633744 	 -2.665738 
5677 	 -0.000909 	 1.167129 	 3.024793 	 0.400219 	 2.795949 
5678 	 -0.000459 	 1.456353 	 -2.912923 	 0.577942 	 1.191901 
5679 	 -0.000426 	 1.248786 	 1.000618 	 -0.455410 	 -0.833154 
5680 	 -0.000659 	 1.455611 	 0.849967 	 -1.451160 	 -2.187965 
5681 	 -0.000324 	 1.136731 	 0.284942 	 -0.271026 	 2.813458 
5682 	 -0.000291 	 1.330570 	 3.001307 	 0.040141 	 0.883310 
5683 	 -0.000356 	 1.123399 	 -0.657717 	 -0.492230 	 -1.749425 
5684 	 -0.000760 	 1.143880 	 -2.522416 	 0.713812 	 0.072270 
5685 	 -0.000315 	 1.231500 	 -2.685890 	 -0.187879 	 -1.318234 
5686 	 -0.000584 	 1.205542 	 0.513389 	 0.386090 	 2.652185 
5687 	 -0.000225 	 1.228243 	 -2.178686 	 0.325035 	 2.039364 
5688 	 -0.000432 	 1.209030 	 -1.214566 	 -0.541091 	 -0.340542 
5689 	 -0.000192 	 1.174012 	 -0.949558 	 0.086405 	 -2.342875 
5690 	 -0.000285 	 1.269053 	 -0.791700 	 0.869997 	 0.943745 
5691 	 -0.001220 	 1.316867 	 -3.062145 	 1.331405 	 -0.280818 
5692 	 -0.000463 	 1.409898 	 -1.847224 	 -0.356530 	 1.847797 
5693 	 -0.000699 	 1.342567 	 -0.392711 	 0.157683 	 3.057562 
5694 	 -0.000547 	 1.193509 	 -0.216094 	 -0.166379 	 2.761666 
5695 	 -0.000189 	 1.377079 	 1.277537 	 -0.252923 	 1.975494 
5696 	 -0.000378 	 1.440607 	 1.331131 	 0.047623 	 -1.818661 
5697 	 -0.000218 	 1.449701 	 0.972125 	 0.450718 	 0.762362 
5698 	 -0.000636 	 1.471454 	 0.097828 	 0.713370 	 1.518358 
5699 	 -0.000439 	 1.144796 	 2.617782 	 0.513225 	 0.882454 
5700 	 -0.000346 	 1.301994 	 0.413994 	 0.249455 	 0.041152 
5701 	 -0.000262 	 1.378890 	 2.748202 	 -0.597518 	 -0.609924 
5702 	 -0.000759 	 1.298369 	 1.325763 	 -0.835741 	 -2.887693 
5703 	 -0.000272 	 1.215379 	 1.033361 	 0.159573 	 0.856541 
5704 	 -0.000421 	 1.187072 	 -2.445639 	 -0.177090 	 -2.723938 
5705 	 -0.000392 	 1.222096 	 0.162611 	 0.401426 	 -0.471324 
5706 	 -0.000231 	 1.260186 	 2.240267 	 0.199500 	 -2.485076 
5707 	 -0.000169 	 1.302050 	 -2.363763 	 -1.047578 	 -0.102788 
5708 	 -0.000529 	 1.294079 	 -0.987985 	 -0.333548 	 1.702311 
5709 	 -0.000207 	 1.428403 	 -0.024332 	 -1.352110 	 -0.384080 
5710 	 -0.000227 	 1.091576 	 -1.999012 	 0.754868 	 -3.060611 
5711 	 -0.000289 	 1.391203 	 -2.669743 	 0.068177 	 0.863712 
5712 	 -0.000170 	 1.338412 	 2.601392 	 0.942948 	 -3.058440 
5713 	 -0.000926 	 1.299188 	 1.749447 	 -0.663758 	 1.881138 
5714 	 -0.000218 	 1.445088 	 -0.445573 	 0.225456 	 2.593811 
5715 	 -0.000348 	 1.328895 	 -2.201532 	 -0.057763 	 -0.123598 
5716 	 -0.000385 	 1.097784 	 -2.952846 	 -0.532495 	 -2.180832 
5717 	 -0.000234 	 1.210347 	 1.568079 	 0.899234 	 -2.917305 
5718 	 -0.000205 	 1.287269 	 -2.207232 	 0.302237 	 2.368329 
5719 	 -0.000532 	 1.354347 	 -0.647035 	 -0.659470 	 -0.591302 
5720 	 -0.000206 	 1.216073 	 -3.114282 	 -0.832187 	 2.834673 
5721 	 -0.000620 	 1.360496 	 1.130149 	 0.038196 	 -2.865329 
5722 	 -0.000541 	 1.360634 	 -2.811368 	 0.963436 	 -1.040190 
5723 	 -0.000891 	 1.560221 	 -1.763108 	 0.314943 	 1.414049 
5724 	 -0.000348 	 1.083506 	 1.514595 	 0.999104 	 -3.006717 
5725 	 -0.000587 	 1.283641 	 1.554232 	 -0.043769 	 -0.920686 
5726 	 -0.000266 	 1.316537 	 0.820427 	 0.418426 	 -2.585018 
5727 	 -0.000625 	 1.220848 	 -1.441191 	 -0.726000 	 -0.105257 
5728 	 -0.000313 	 1.305798 	 0.599740 	 0.837683 	 1.351139 
5729 	 -0.000288 	 1.438571 	 -0.920872 	 0.720873 	 2.234735 
5730 	 -0.000688 	 1.192817 	 -1.040712 	 1.010743 	 0.577059 
5731 	 -0.000296 	 1.159237 	 -0.933314 	 -0.525820 	 2.093928 
5732 	 -0.000259 	 1.391009 	 0.901340 	 -0.376767 	 -0.720576 
5733 	 -0.000248 	 1.347986 	 1.549160 	 -0.191709 	 0.780351 
5734 	 -0.000622 	 1.385362 	 0.623494 	 -0.140541 	 0.731460 
5735 	 -0.000155 	 1.177527 	 1.446215 	 -0.560514 	 -2.249492 
5736 	 -0.000809 	 1.396784 	 1.486548 	 -0.128343 	 -1.681382 
5737 	 -0.000281 	 1.220097 	 -2.883532 	 0.532851 	 0.462411 
5738 	 -0.000753 	 1.411131 	 1.373075 	 0.937889 	 0.876320 
5739 	 -0.000275 	 1.449741 	 -3.026161 	 1.089576 	 -2.830971 
5740 	 -0.000418 	 1.365562 	 -2.142829 	 -0.958439 	 2.586498 
5741 	 -0.000193 	 1.272659 	 0.973421 	 0.329323 	 0.797748 
5742 	 -0.000391 	 1.178194 	 2.997157 	 -0.499795 	 -2.975800 
5743 	 -0.000575 	 1.382964 	 -3.049652 	 0.235832 	 1.669693 
5744 	 -0.000593 	 1.294505 	 -2.069247 	 0.568830 	 -0.388993 
5745 	 -0.000262 	 1.288520 	 1.038269 	 0.454359 	 -3.029337 
5746 	 -0.000396 	 1.190285 	 -0.822780 	 0.707358 	 -1.613737 
5747 	 -0.000224 	 1.314130 	 -2.096871 	 -0.327282 	 -1.092627 
5748 	 -0.000292 	 1.191195 	 -2.749724 	 -0.733322 	 2.032398 
5749 	 -0.000712 	 1.374448 	 0.799590 	 -0.731833 	 1.547325 
5750 	 -0.000347 	 1.318518 	 -1.569859 	 -0.941695 	 -2.958392 
5751 	 -0.000310 	 1.219954 	 2.830273 	 0.306819 	 -1.225472 
5752 	 -0.000370 	 1.300859 	 -0.960849 	 -0.609677 	 -1.629402 
5753 	 -0.000682 	 1.223800 	 -0.420332 	 0.560969 	 -2.076960 
5754 	 -0.000252 	 1.187292 	 -0.591021 	 0.152604 	 0.834174 
5755 	 -0.000418 	 1.277922 	 -1.750757 	 -0.755083 	 0.317338 
5756 	 -0.000500 	 1.113223 	 2.209315 	 -0.095069 	 -0.387531 
5757 	 -0.000880 	 1.320019 	 0.150703 	 -0.179975 	 -2.081802 
5758 	 -0.000524 	 1.333440 	 -1.280330 	 1.305034 	 0.244932 
5759 	 -0.000577 	 1.368507 	 -2.363127 	 0.312499 	 -1.566013 
5760 	 -0.000282 	 1.211810 	 1.573551 	 0.690430 	 0.262088 
5761 	 -0.000270 	 1.476557 	 -1.075384 	 0.454896 	 -0.985181 
5762 	 -0.000316 	 1.326932 	 2.503311 	 -0.957813 	 0.227878 
5763 	 -0.000407 	 1.284439 	 1.969267 	 0.461835 	 -0.682313 
5764 	 -0.000544 	 1.211993 	 0.065855 	 0.360758 	 -2.725097 
5765 	 -0.000389 	 1.216919 	 1.791239 	 -0.994438 	 -3.014867 
5766 	 -0.000641 	 1.317741 	 -2.216975 	 -0.232527 	 2.857231 
5767 	 -0.000188 	 1.203137 	 -2.545265 	 0.245879 	 1.998817 
5768 	 -0.000330 	 1.257868 	 -0.135384 	 -0.174461 	 -0.766669 
5769 	 -0.000227 	 1.342479 	 -0.950081 	 -0.815345 	 2.840683 
5770 	 -0.000430 	 1.036623 	 -1.045673 	 0.133314 	 -2.430937 
5771 	 -0.000201 	 1.145411 	 3.107576 	 0.388760 	 2.481294 
5772 	 -0.001161 	 1.211233 	 -2.652877 	 -1.511294 	 -3.005912 
5773 	 -0.000460 	 1.233800 	 0.208211 	 0.951090 	 1.376844 
5774 	 -0.000241 	 1.313989 	 -3.057825 	 -0.945995 	 -0.377083 
5775 	 -0.000179 	 1.371346 	 -1.434149 	 -0.712704 	 2.089471 
5776 	 -0.000279 	 1.092023 	 -0.482445 	 0.314450 	 -1.402760 
5777 	 -0.000226 	 1.225122 	 -2.763619 	 -0.234514 	 2.529294 
5778 	 -0.000257 	 1.188245 	 -2.647412 	 -0.650657 	 -0.663025 
5779 	 -0.000472 	 1.137302 	 2.304724 	 1.137874 	 -1.789039 
5780 	 -0.000259 	 1.370194 	 -2.120569 	 -0.531853 	 1.162484 
5781 	 -0.000862 	 1.375999 	 0.810267 	 0.924773 	 1.617459 
5782 	 -0.000525 	 1.146475 	 0.199196 	 -0.759797 	 -2.997042 
5783 	 -0.001125 	 1.434932 	 -1.749903 	 -1.119258 	 -1.403734 
5784 	 -0.000263 	 1.211587 	 1.742318 	 0.291191 	 -0.886388 
5785 	 -0.000508 	 1.175971 	 -1.514573 	 -0.554253 	 -3.008095 
5786 	 -0.000282 	 1.120900 	 0.869943 	 1.258489 	 0.094240 
5787 	 -0.000548 	 1.113124 	 -0.212916 	 -0.256607 	 -3.102904 
5788 	 -0.000504 	 1.242763 	 0.034045 	 0.139274 	 2.080851 
5789 	 -0.000165 	 1.224461 	 -1.397964 	 -0.982063 	 2.609052 
5790 	 -0.000249 	 1.368481 	 2.394170 	 1.111712 	 0.017069 
5791 	 -0.000260 	 1.495178 	 0.192564 	 -0.475843 	 1.978850 
5792 	 -0.000507 	 1.286562 	 0.176964 	 0.215127 	 1.006028 
5793 	 -0.000296 	 1.238245 	 -2.864624 	 -0.133956 	 2.611796 
5794 	 -0.000364 	 1.263034 	 2.746098 	 -0.209006 	 -2.921396 
5795 	 -0.000134 	 1.452637 	 -1.224896 	 -0.420488 	 2.143818 
5796 	 -0.000569 	 1.400283 	 -0.357188 	 0.205390 	 -2.916457 
5797 	 -0.000253 	 1.241840 	 -0.237997 	 0.811365 	 0.165950 
5798 	 -0.000677 	 1.159269 	 0.007743 	 0.056795 	 1.789249 
5799 	 -0.000182 	 1.197943 	 -0.517408 	 0.014077 	 1.984563 
5800 	 -0.000142 	 1.266811 	 0.626847 	 0.927605 	 -0.288880 
5801 	 -0.000561 	 1.230427 	 -1.011045 	 0.003032 	 2.835857 
5802 	 -0.000446 	 1.301548 	 -2.899578 	 -0.102255 	 -1.402153 
5803 	 -0.000402 	 1.253460 	 2.392517 	 1.175149 	 -2.452329 
5804 	 -0.001659 	 1.444409 	 1.484059 	 -0.319047 	 1.615140 
5805 	 -0.000875 	 1.230169 	 -2.660521 	 -1.014716 	 1.241563 
5806 	 -0.000660 	 1.206634 	 -1.896858 	 0.692933 	 2.920419 
5807 	 -0.000321 	 1.429916 	 -1.881570 	 -0.136717 	 -1.871669 
5808 	 -0.000227 	 1.243405 	 0.738531 	 -0.204319 	 -2.042317 
5809 	 -0.000306 	 1.281175 	 -0.791110 	 -0.683629 	 -2.889078 
5810 	 -0.000145 	 1.383677 	 0.416147 	 -0.350707 	 -1.064474 
5811 	 -0.001591 	 1.414787 	 -1.251934 	 -0.823600 	 -1.699247 
5812 	 -0.000278 	 1.416301 	 1.971230 	 0.766276 	 1.929641 
5813 	 -0.000735 	 1.375867 	 -2.712216 	 0.677096 	 -0.767188 
5814 	 -0.000480 	 1.274027 	 -0.561861 	 -0.108556 	 0.051904 
5815 	 -0.000199 	 1.357190 	 -2.884000 	 0.496619 	 -2.154807 
5816 	 -0.000410 	 1.440384 	 -1.881713 	 0.789366 	 -2.019819 
5817 	 -0.000546 	 1.234161 	 -0.958847 	 -0.395198 	 -2.543261 
5818 	 -0.000453 	 1.334535 	 -2.507904 	 -0.686018 	 -1.768164 
5819 	 -0.000340 	 1.256083 	 0.755084 	 -1.294707 	 -2.875889 
5820 	 -0.000223 	 1.227340 	 -3.033771 	 0.637754 	 0.408917 
5821 	 -0.000911 	 1.365043 	 1.303375 	 -0.336811 	 1.610166 
5822 	 -0.000411 	 1.296248 	 0.412683 	 0.741982 	 -1.126912 
5823 	 -0.000549 	 1.144503 	 -1.030577 	 1.165846 	 1.107694 
5824 	 -0.000599 	 1.090073 	 1.975095 	 1.412883 	 0.972759 
5825 	 -0.000279 	 1.248562 	 -0.892489 	 1.157298 	 -3.050667 
5826 	 -0.000301 	 1.352521 	 -1.635825 	 -0.045893 	 1.076631 
5827 	 -0.000577 	 1.242324 	 -3.007392 	 -0.935961 	 1.447130 
5828 	 -0.000220 	 1.299637 	 0.664204 	 0.848339 	 -2.327269 
5829 	 -0.000305 	 1.484391 	 -2.411170 	 -0.797120 	 -0.580195 
5830 	 -0.000246 	 1.306266 	 -1.996601 	 -0.165276 	 -1.055783 
5831 	 -0.000508 	 1.168275 	 0.051506 	 1.153639 	 1.195332 
5832 	 -0.000435 	 1.138319 	 -2.371924 	 0.882084 	 1.810415 
5833 	 -0.000391 	 1.252239 	 2.603860 	 -0.035730 	 2.837958 
5834 	 -0.000390 	 1.547261 	 1.506938 	 1.419654 	 -0.746717 
5835 	 -0.000364 	 1.297596 	 2.928096 	 -0.054544 	 2.056786 
5836 	 -0.000664 	 1.144393 	 1.924989 	 -0.092705 	 2.566599 
5837 	 -0.000352 	 1.182815 	 -0.413364 	 1.298744 	 0.405719 
5838 	 -0.000176 	 1.194144 	 1.574626 	 -0.905476 	 -2.719888 
5839 	 -0.001533 	 1.347645 	 2.038690 	 -0.849755 	 -1.951422 
5840 	 -0.000852 	 1.365072 	 2.642426 	 -0.792522 	 2.293136 
5841 	 -0.001176 	 1.266515 	 -0.988268 	 0.327115 	 1.618872 
5842 	 -0.000409 	 1.278999 	 2.932062 	 0.176869 	 -2.193578 
5843 	 -0.000453 	 1.259150 	 -1.345961 	 -0.117858 	 0.721192 
5844 	 -0.000422 	 1.181778 	 -0.423958 	 -0.305075 	 -0.399172 
5845 	 -0.001069 	 1.311532 	 -0.485993 	 -1.206719 	 0.909147 
5846 	 -0.000418 	 1.246870 	 0.362033 	 -0.997569 	 2.820562 
5847 	 -0.000350 	 1.170703 	 0.315975 	 -0.436243 	 -2.614511 
5848 	 -0.000240 	 1.174133 	 0.679026 	 -0.012763 	 -2.212999 
5849 	 -0.000637 	 1.119177 	 2.552651 	 0.053646 	 2.774689 
5850 	 -0.000677 	 1.131582 	 -3.091212 	 -0.664865 	 -1.924031 
5851 	 -0.000223 	 1.335367 	 0.594880 	 1.049720 	 0.765215 
5852 	 -0.000344 	 1.320685 	 -0.610487 	 0.635429 	 0.899059 
5853 	 -0.000160 	 1.352605 	 0.513924 	 -0.358944 	 2.270991 
5854 	 -0.000450 	 1.330604 	 1.541440 	 0.399554 	 -2.301353 
5855 	 -0.000183 	 1.276437 	 0.658082 	 0.186714 	 -1.983515 
5856 	 -0.000364 	 1.125095 	 2.211821 	 -1.042309 	 -1.297775 
5857 	 -0.000266 	 1.321220 	 -2.729102 	 -0.505498 	 2.870717 
5858 	 -0.000300 	 1.197373 	 -0.239069 	 -0.268977 	 -2.109353 
5859 	 -0.002915 	 1.358623 	 1.822596 	 -0.883862 	 1.510170 
5860 	 -0.000487 	 1.188005 	 -3.016248 	 -0.226427 	 -1.827743 
5861 	 -0.000546 	 1.308606 	 1.315435 	 0.742061 	 1.160890 
5862 	 -0.000227 	 1.267381 	 -1.999101 	 0.108475 	 -1.267442 
5863 	 -0.000481 	 1.242806 	 3.030987 	 1.305319 	 2.637686 
5864 	 -0.000347 	 1.290003 	 0.600568 	 1.100977 	 2.244903 
5865 	 -0.000202 	 1.378244 	 0.124585 	 1.315770 	 -2.721639 
5866 	 -0.000225 	 1.176725 	 2.512034 	 -0.010004 	 2.167464 
5867 	 -0.000445 	 1.245613 	 -0.873312 	 -0.452496 	 -1.676763 
5868 	 -0.000237 	 1.149225 	 2.590529 	 0.406012 	 1.884004 
5869 	 -0.000156 	 1.262020 	 0.501295 	 1.100297 	 -1.968215 
5870 	 -0.000374 	 1.346699 	 -2.097042 	 -1.116791 	 -2.435803 
5871 	 -0.000176 	 1.255770 	 -2.985934 	 -1.303252 	 -0.866465 
5872 	 -0.000203 	 1.481650 	 1.631429 	 0.304107 	 0.985718 
5873 	 -0.000279 	 1.298712 	 1.329374 	 -0.299663 	 1.200027 
5874 	 -0.000227 	 1.312051 	 -1.322312 	 -0.779286 	 0.511540 
5875 	 -0.000446 	 1.304093 	 1.211023 	 -0.812037 	 -2.676858 
5876 	 -0.000245 	 1.179782 	 1.897204 	 -0.582772 	 2.604074 
5877 	 -0.000449 	 1.170494 	 1.059996 	 -1.126553 	 2.957316 
5878 	 -0.000402 	 1.288115 	 2.482209 	 -1.320802 	 -0.722642 
5879 	 -0.000355 	 1.187096 	 -1.604555 	 -1.245560 	 2.782809 
5880 	 -0.000227 	 1.179123 	 0.615456 	 -0.132003 	 -2.103363 
5881 	 -0.001297 	 1.154151 	 -0.405079 	 -1.011532 	 0.984240 
5882 	 -0.000288 	 1.290462 	 -1.170508 	 0.555104 	 -1.866350 
5883 	 -0.000222 	 1.153967 	 2.308309 	 -0.065385 	 -0.967801 
5884 	 -0.000582 	 1.176986 	 -3.122474 	 -0.072673 	 1.394424 
5885 	 -0.000471 	 1.309422 	 0.337514 	 -0.247976 	 -1.981253 
5886 	 -0.000731 	 1.283478 	 -0.041738 	 -0.085731 	 -2.885332 
5887 	 -0.000966 	 1.101669 	 -2.696752 	 -1.269747 	 0.610358 
5888 	 -0.000214 	 1.410141 	 -2.610576 	 -0.087158 	 -2.154178 
5889 	 -0.000418 	 1.160304 	 -0.177177 	 -0.239498 	 -0.031765 
5890 	 -0.000352 	 1.250748 	 0.421548 	 -0.238313 	 1.157418 
5891 	 -0.000145 	 1.387486 	 -1.468843 	 -0.522980 	 -0.871725 
5892 	 -0.000486 	 1.104913 	 0.690823 	 -1.151142 	 -1.807223 
5893 	 -0.000426 	 1.320351 	 0.881866 	 -1.405433 	 1.651867 
5894 	 -0.000274 	 1.154294 	 0.766470 	 -0.593714 	 -1.856912 
5895 	 -0.000229 	 1.242888 	 -0.781818 	 1.140997 	 -0.329312 
5896 	 -0.000334 	 1.345715 	 1.193715 	 -0.825324 	 1.161676 
5897 	 -0.000192 	 1.307788 	 1.656786 	 0.505168 	 0.703309 
5898 	 -0.000428 	 1.472238 	 -3.089827 	 1.108547 	 -2.193210 
5899 	 -0.000374 	 1.236259 	 2.424862 	 -0.531161 	 -0.947053 
5900 	 -0.000219 	 1.291792 	 1.568323 	 -1.052355 	 -2.144905 
5901 	 -0.000521 	 1.326326 	 2.657228 	 0.154075 	 0.294189 
5902 	 -0.000680 	 1.269694 	 2.802760 	 -0.097804 	 -0.574943 
5903 	 -0.000382 	 1.424460 	 -1.041105 	 0.906858 	 1.767054 
5904 	 -0.000252 	 1.163008 	 0.995504 	 -0.395123 	 0.951077 
5905 	 -0.000397 	 1.134871 	 1.186831 	 -0.520803 	 3.065282 
5906 	 -0.000204 	 1.243068 	 -1.801129 	 0.128000 	 2.270104 
5907 	 -0.000387 	 1.076829 	 -0.412144 	 0.246456 	 1.552421 
5908 	 -0.000397 	 1.162506 	 1.683396 	 1.113678 	 0.847145 
5909 	 -0.000571 	 1.395867 	 -2.159409 	 -0.348811 	 -1.821013 
5910 	 -0.000273 	 1.218083 	 -0.130864 	 -0.289681 	 0.814534 
5911 	 -0.000262 	 1.104733 	 -0.324971 	 -0.565256 	 0.548400 
5912 	 -0.000431 	 1.091881 	 2.303516 	 -0.835212 	 1.792643 
5913 	 -0.000160 	 1.367285 	 1.087206 	 0.481057 	 -1.059866 
5914 	 -0.000362 	 1.447969 	 -0.253064 	 -1.099840 	 2.298699 
5915 	 -0.000336 	 1.343925 	 1.053627 	 0.495150 	 3.136462 
5916 	 -0.000295 	 1.143689 	 -0.097170 	 0.760391 	 1.674922 
5917 	 -0.000277 	 1.056679 	 -1.294481 	 0.047973 	 -2.640760 
5918 	 -0.000380 	 1.272511 	 0.555150 	 0.622138 	 3.097543 
5919 	 -0.000345 	 1.247549 	 -2.686627 	 -0.332061 	 2.325878 
5920 	 -0.000523 	 1.296936 	 -0.257541 	 0.263387 	 2.955986 
5921 	 -0.000187 	 1.408291 	 -1.473618 	 -0.507467 	 -0.976645 
5922 	 -0.000162 	 1.175146 	 -0.990809 	 0.842133 	 2.932018 
5923 	 -0.000196 	 1.100494 	 2.524414 	 0.143282 	 2.353003 
5924 	 -0.000838 	 1.273333 	 -0.027372 	 0.134527 	 -1.669349 
5925 	 -0.000268 	 1.470834 	 -0.546714 	 0.841011 	 -0.503659 
5926 	 -0.000855 	 1.303046 	 -0.157029 	 0.219637 	 0.601894 
5927 	 -0.000313 	 1.162615 	 1.461815 	 -0.245701 	 2.995876 
5928 	 -0.000271 	 1.338295 	 -2.698482 	 0.875662 	 0.594727 
5929 	 -0.000126 	 1.408620 	 0.954634 	 0.367667 	 -1.008431 
5930 	 -0.000714 	 1.323716 	 -0.630225 	 -0.173442 	 -0.316801 
5931 	 -0.000246 	 1.338335 	 0.793312 	 0.435822 	 2.151671 
5932 	 -0.000395 	 1.234137 	 -1.445247 	 0.757635 	 2.671208 
5933 	 -0.000509 	 1.228853 	 -0.380654 	 -0.092238 	 -0.561120 
5934 	 -0.000914 	 1.361063 	 2.788007 	 -0.932917 	 -1.098293 
5935 	 -0.000424 	 1.246340 	 -0.312876 	 0.283183 	 -1.898494 
5936 	 -0.000651 	 1.221624 	 0.917757 	 -0.479075 	 3.034365 
5937 	 -0.000317 	 1.117968 	 0.083825 	 -0.370579 	 0.299170 
5938 	 -0.000615 	 1.319476 	 0.932627 	 -0.017184 	 0.359513 
5939 	 -0.000574 	 1.382420 	 -2.741465 	 1.183430 	 -1.753373 
5940 	 -0.000362 	 1.384617 	 -2.801167 	 1.073018 	 0.404494 
5941 	 -0.000533 	 1.341471 	 1.207061 	 -0.126424 	 0.166185 
5942 	 -0.000171 	 1.372395 	 2.087483 	 0.960098 	 2.527262 
5943 	 -0.000203 	 1.300463 	 0.337605 	 -0.724561 	 2.466301 
5944 	 -0.000384 	 1.272696 	 2.905047 	 0.557861 	 -2.259817 
5945 	 -0.000256 	 1.189934 	 -0.050906 	 -0.868294 	 -2.902433 
5946 	 -0.000449 	 1.339599 	 0.000283 	 -0.731896 	 0.914777 
5947 	 -0.000244 	 1.213782 	 -1.935925 	 -0.988529 	 -0.259183 
5948 	 -0.000167 	 1.366377 	 3.009933 	 0.796191 	 0.495497 
5949 	 -0.000218 	 1.243272 	 -1.668916 	 -0.973883 	 -0.676073 
5950 	 -0.000705 	 1.312119 	 1.064530 	 -0.894699 	 -2.768291 
5951 	 -0.000380 	 1.153386 	 -1.707363 	 -0.121645 	 -2.721148 
5952 	 -0.000309 	 1.221719 	 1.559632 	 -0.567187 	 -0.216144 
5953 	 -0.000279 	 1.218596 	 1.908391 	 0.073720 	 -2.783032 
5954 	 -0.000229 	 1.370728 	 -2.115599 	 -1.010431 	 -0.521391 
5955 	 -0.000533 	 1.182134 	 1.069710 	 0.409322 	 -0.273790 
5956 	 -0.000271 	 1.400584 	 2.029669 	 -0.585199 	 0.706282 
5957 	 -0.000481 	 1.316730 	 2.354787 	 -0.740765 	 2.345941 
5958 	 -0.000428 	 1.267868 	 1.315669 	 0.071443 	 3.035221 
5959 	 -0.000230 	 1.213666 	 1.538587 	 -1.117380 	 -0.517634 
5960 	 -0.000345 	 1.267139 	 1.887387 	 0.315374 	 -1.232652 
5961 	 -0.000313 	 1.261349 	 -2.686797 	 -1.094786 	 1.939725 
5962 	 -0.000395 	 1.500930 	 0.595191 	 0.019269 	 -1.232283 
5963 	 -0.000223 	 1.185987 	 0.559321 	 0.526856 	 0.163925 
5964 	 -0.000229 	 1.245017 	 -1.511629 	 0.584085 	 -0.486084 
5965 	 -0.000391 	 1.325219 	 2.969635 	 -1.070058 	 -2.674713 
5966 	 -0.000496 	 1.288953 	 -0.562824 	 -0.725194 	 -2.938640 
5967 	 -0.000260 	 1.212029 	 -1.243467 	 -0.057460 	 0.940582 
5968 	 -0.000393 	 1.282056 	 -3.036172 	 -0.263925 	 -1.099954 
5969 	 -0.000343 	 1.155706 	 3.025315 	 -0.889005 	 -1.549305 
5970 	 -0.000356 	 1.506235 	 -2.250131 	 0.542317 	 -1.873352 
5971 	 -0.000226 	 1.375023 	 -1.264085 	 -0.307126 	 -1.253216 
5972 	 -0.000211 	 1.168064 	 -0.016568 	 1.214304 	 -0.843321 
5973 	 -0.000479 	 1.302636 	 1.006482 	 -0.930197 	 2.481986 
5974 	 -0.000525 	 1.543994 	 -1.689484 	 -0.026586 	 -1.787284 
5975 	 -0.000432 	 1.326616 	 -0.281945 	 0.407632 	 0.191599 
5976 	 -0.000370 	 1.214536 	 1.850618 	 1.371115 	 0.093297 
5977 	 -0.000420 	 1.364616 	 -0.212961 	 0.101322 	 3.013976 
5978 	 -0.000322 	 1.295247 	 -0.371021 	 -0.626835 	 -0.173416 
5979 	 -0.000245 	 1.350673 	 1.203614 	 0.190055 	 1.904050 
5980 	 -0.000223 	 1.395201 	 0.577548 	 -0.341720 	 -1.044488 
5981 	 -0.000281 	 1.293229 	 3.106328 	 0.023406 	 2.932520 
5982 	 -0.000628 	 1.386284 	 2.697630 	 -0.599592 	 -2.814804 
5983 	 -0.000289 	 1.273564 	 -1.342325 	 0.422605 	 -0.479209 
5984 	 -0.000404 	 1.134758 	 1.277797 	 -0.528265 	 -0.114596 
5985 	 -0.000572 	 1.346456 	 -2.296610 	 -0.171596 	 -0.011549 
5986 	 -0.000491 	 1.276646 	 -2.062159 	 1.039954 	 -0.394077 
5987 	 -0.000152 	 1.239445 	 1.132385 	 -0.452993 	 -2.031570 
5988 	 -0.000787 	 1.292469 	 -0.926721 	 0.755197 	 1.763967 
5989 	 -0.000715 	 1.229595 	 0.941767 	 -0.714050 	 2.557687 
5990 	 -0.000264 	 1.213762 	 1.074057 	 0.205815 	 2.566763 
5991 	 -0.000294 	 1.080792 	 2.913510 	 0.383505 	 -0.229198 
5992 	 -0.000239 	 1.134603 	 -0.574325 	 -0.208980 	 -2.184431 
5993 	 -0.001716 	 1.398708 	 -0.402996 	 1.160415 	 2.331177 
5994 	 -0.000447 	 1.325748 	 -1.216064 	 0.196914 	 -3.008640 
5995 	 -0.000771 	 1.300480 	 0.075393 	 0.002988 	 0.766764 
5996 	 -0.000456 	 1.270894 	 1.028181 	 0.896113 	 2.730591 
5997 	 -0.000385 	 1.147487 	 2.083930 	 0.941582 	 0.944300 
